Vendor,device_type,model,mac_address,serial_number,band_type
Huawei,ONT,HG8245H,02:00:00:00:01:42,SN-ONT-00322,dual_band
ZTE,ONU,F601,02:00:00:00:01:43,SN-ONU-00323,single_band
TP-Link,Router,Archer C6,02:00:00:00:01:44,SN-ROUTER-00324,dual_band
Cisco,Modem,MB8600,02:00:00:00:01:45,SN-MODEM-00325,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:01:46,SN-ACCESSPOINT-00326,dual_band
MikroTik,Router,hEX-S,02:00:00:00:01:47,SN-ROUTER-00327,single_band
Netgear,Switch,GS308,02:00:00:00:01:48,SN-SWITCH-00328,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:01:49,SN-ONU-00329,single_band
Huawei,ONT,HG8245H,02:00:00:00:01:4A,SN-ONT-00330,dual_band
ZTE,ONU,F601,02:00:00:00:01:4B,SN-ONU-00331,single_band
TP-Link,Router,Archer C6,02:00:00:00:01:4C,SN-ROUTER-00332,dual_band
Cisco,Modem,MB8600,02:00:00:00:01:4D,SN-MODEM-00333,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:01:4E,SN-ACCESSPOINT-00334,dual_band
MikroTik,Router,hEX-S,02:00:00:00:01:4F,SN-ROUTER-00335,single_band
Netgear,Switch,GS308,02:00:00:00:01:50,SN-SWITCH-00336,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:01:51,SN-ONU-00337,single_band
Huawei,ONT,HG8245H,02:00:00:00:01:52,SN-ONT-00338,dual_band
ZTE,ONU,F601,02:00:00:00:01:53,SN-ONU-00339,single_band
TP-Link,Router,Archer C6,02:00:00:00:01:54,SN-ROUTER-00340,dual_band
Cisco,Modem,MB8600,02:00:00:00:01:55,SN-MODEM-00341,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:01:56,SN-ACCESSPOINT-00342,dual_band
MikroTik,Router,hEX-S,02:00:00:00:01:57,SN-ROUTER-00343,single_band
Netgear,Switch,GS308,02:00:00:00:01:58,SN-SWITCH-00344,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:01:59,SN-ONU-00345,single_band
Huawei,ONT,HG8245H,02:00:00:00:01:5A,SN-ONT-00346,dual_band
ZTE,ONU,F601,02:00:00:00:01:5B,SN-ONU-00347,single_band
TP-Link,Router,Archer C6,02:00:00:00:01:5C,SN-ROUTER-00348,dual_band
Cisco,Modem,MB8600,02:00:00:00:01:5D,SN-MODEM-00349,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:01:5E,SN-ACCESSPOINT-00350,dual_band
MikroTik,Router,hEX-S,02:00:00:00:01:5F,SN-ROUTER-00351,single_band
Netgear,Switch,GS308,02:00:00:00:01:60,SN-SWITCH-00352,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:01:61,SN-ONU-00353,single_band
Huawei,ONT,HG8245H,02:00:00:00:01:62,SN-ONT-00354,dual_band
ZTE,ONU,F601,02:00:00:00:01:63,SN-ONU-00355,single_band
TP-Link,Router,Archer C6,02:00:00:00:01:64,SN-ROUTER-00356,dual_band
Cisco,Modem,MB8600,02:00:00:00:01:65,SN-MODEM-00357,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:01:66,SN-ACCESSPOINT-00358,dual_band
MikroTik,Router,hEX-S,02:00:00:00:01:67,SN-ROUTER-00359,single_band
Netgear,Switch,GS308,02:00:00:00:01:68,SN-SWITCH-00360,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:01:69,SN-ONU-00361,single_band
Huawei,ONT,HG8245H,02:00:00:00:01:6A,SN-ONT-00362,dual_band
ZTE,ONU,F601,02:00:00:00:01:6B,SN-ONU-00363,single_band
TP-Link,Router,Archer C6,02:00:00:00:01:6C,SN-ROUTER-00364,dual_band
Cisco,Modem,MB8600,02:00:00:00:01:6D,SN-MODEM-00365,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:01:6E,SN-ACCESSPOINT-00366,dual_band
MikroTik,Router,hEX-S,02:00:00:00:01:6F,SN-ROUTER-00367,single_band
Netgear,Switch,GS308,02:00:00:00:01:70,SN-SWITCH-00368,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:01:71,SN-ONU-00369,single_band
Huawei,ONT,HG8245H,02:00:00:00:01:72,SN-ONT-00370,dual_band
ZTE,ONU,F601,02:00:00:00:01:73,SN-ONU-00371,single_band
TP-Link,Router,Archer C6,02:00:00:00:01:74,SN-ROUTER-00372,dual_band
Cisco,Modem,MB8600,02:00:00:00:01:75,SN-MODEM-00373,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:01:76,SN-ACCESSPOINT-00374,dual_band
MikroTik,Router,hEX-S,02:00:00:00:01:77,SN-ROUTER-00375,single_band
Netgear,Switch,GS308,02:00:00:00:01:78,SN-SWITCH-00376,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:01:79,SN-ONU-00377,single_band
Huawei,ONT,HG8245H,02:00:00:00:01:7A,SN-ONT-00378,dual_band
ZTE,ONU,F601,02:00:00:00:01:7B,SN-ONU-00379,single_band
TP-Link,Router,Archer C6,02:00:00:00:01:7C,SN-ROUTER-00380,dual_band
Cisco,Modem,MB8600,02:00:00:00:01:7D,SN-MODEM-00381,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:01:7E,SN-ACCESSPOINT-00382,dual_band
MikroTik,Router,hEX-S,02:00:00:00:01:7F,SN-ROUTER-00383,single_band
Netgear,Switch,GS308,02:00:00:00:01:80,SN-SWITCH-00384,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:01:81,SN-ONU-00385,single_band
Huawei,ONT,HG8245H,02:00:00:00:01:82,SN-ONT-00386,dual_band
ZTE,ONU,F601,02:00:00:00:01:83,SN-ONU-00387,single_band
TP-Link,Router,Archer C6,02:00:00:00:01:84,SN-ROUTER-00388,dual_band
Cisco,Modem,MB8600,02:00:00:00:01:85,SN-MODEM-00389,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:01:86,SN-ACCESSPOINT-00390,dual_band
MikroTik,Router,hEX-S,02:00:00:00:01:87,SN-ROUTER-00391,single_band
Netgear,Switch,GS308,02:00:00:00:01:88,SN-SWITCH-00392,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:01:89,SN-ONU-00393,single_band
Huawei,ONT,HG8245H,02:00:00:00:01:8A,SN-ONT-00394,dual_band
ZTE,ONU,F601,02:00:00:00:01:8B,SN-ONU-00395,single_band
TP-Link,Router,Archer C6,02:00:00:00:01:8C,SN-ROUTER-00396,dual_band
Cisco,Modem,MB8600,02:00:00:00:01:8D,SN-MODEM-00397,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:01:8E,SN-ACCESSPOINT-00398,dual_band
MikroTik,Router,hEX-S,02:00:00:00:01:8F,SN-ROUTER-00399,single_band
Netgear,Switch,GS308,02:00:00:00:01:90,SN-SWITCH-00400,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:01:91,SN-ONU-00401,single_band
Huawei,ONT,HG8245H,02:00:00:00:01:92,SN-ONT-00402,dual_band
ZTE,ONU,F601,02:00:00:00:01:93,SN-ONU-00403,single_band
TP-Link,Router,Archer C6,02:00:00:00:01:94,SN-ROUTER-00404,dual_band
Cisco,Modem,MB8600,02:00:00:00:01:95,SN-MODEM-00405,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:01:96,SN-ACCESSPOINT-00406,dual_band
MikroTik,Router,hEX-S,02:00:00:00:01:97,SN-ROUTER-00407,single_band
Netgear,Switch,GS308,02:00:00:00:01:98,SN-SWITCH-00408,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:01:99,SN-ONU-00409,single_band
Huawei,ONT,HG8245H,02:00:00:00:01:9A,SN-ONT-00410,dual_band
ZTE,ONU,F601,02:00:00:00:01:9B,SN-ONU-00411,single_band
TP-Link,Router,Archer C6,02:00:00:00:01:9C,SN-ROUTER-00412,dual_band
Cisco,Modem,MB8600,02:00:00:00:01:9D,SN-MODEM-00413,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:01:9E,SN-ACCESSPOINT-00414,dual_band
MikroTik,Router,hEX-S,02:00:00:00:01:9F,SN-ROUTER-00415,single_band
Netgear,Switch,GS308,02:00:00:00:01:A0,SN-SWITCH-00416,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:01:A1,SN-ONU-00417,single_band
Huawei,ONT,HG8245H,02:00:00:00:01:A2,SN-ONT-00418,dual_band
ZTE,ONU,F601,02:00:00:00:01:A3,SN-ONU-00419,single_band
TP-Link,Router,Archer C6,02:00:00:00:01:A4,SN-ROUTER-00420,dual_band
Cisco,Modem,MB8600,02:00:00:00:01:A5,SN-MODEM-00421,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:01:A6,SN-ACCESSPOINT-00422,dual_band
MikroTik,Router,hEX-S,02:00:00:00:01:A7,SN-ROUTER-00423,single_band
Netgear,Switch,GS308,02:00:00:00:01:A8,SN-SWITCH-00424,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:01:A9,SN-ONU-00425,single_band
Huawei,ONT,HG8245H,02:00:00:00:01:AA,SN-ONT-00426,dual_band
ZTE,ONU,F601,02:00:00:00:01:AB,SN-ONU-00427,single_band
TP-Link,Router,Archer C6,02:00:00:00:01:AC,SN-ROUTER-00428,dual_band
Cisco,Modem,MB8600,02:00:00:00:01:AD,SN-MODEM-00429,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:01:AE,SN-ACCESSPOINT-00430,dual_band
MikroTik,Router,hEX-S,02:00:00:00:01:AF,SN-ROUTER-00431,single_band
Netgear,Switch,GS308,02:00:00:00:01:B0,SN-SWITCH-00432,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:01:B1,SN-ONU-00433,single_band
Huawei,ONT,HG8245H,02:00:00:00:01:B2,SN-ONT-00434,dual_band
ZTE,ONU,F601,02:00:00:00:01:B3,SN-ONU-00435,single_band
TP-Link,Router,Archer C6,02:00:00:00:01:B4,SN-ROUTER-00436,dual_band
Cisco,Modem,MB8600,02:00:00:00:01:B5,SN-MODEM-00437,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:01:B6,SN-ACCESSPOINT-00438,dual_band
MikroTik,Router,hEX-S,02:00:00:00:01:B7,SN-ROUTER-00439,single_band
Netgear,Switch,GS308,02:00:00:00:01:B8,SN-SWITCH-00440,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:01:B9,SN-ONU-00441,single_band
Huawei,ONT,HG8245H,02:00:00:00:01:BA,SN-ONT-00442,dual_band
ZTE,ONU,F601,02:00:00:00:01:BB,SN-ONU-00443,single_band
TP-Link,Router,Archer C6,02:00:00:00:01:BC,SN-ROUTER-00444,dual_band
Cisco,Modem,MB8600,02:00:00:00:01:BD,SN-MODEM-00445,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:01:BE,SN-ACCESSPOINT-00446,dual_band
MikroTik,Router,hEX-S,02:00:00:00:01:BF,SN-ROUTER-00447,single_band
Netgear,Switch,GS308,02:00:00:00:01:C0,SN-SWITCH-00448,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:01:C1,SN-ONU-00449,single_band
Huawei,ONT,HG8245H,02:00:00:00:01:C2,SN-ONT-00450,dual_band
ZTE,ONU,F601,02:00:00:00:01:C3,SN-ONU-00451,single_band
TP-Link,Router,Archer C6,02:00:00:00:01:C4,SN-ROUTER-00452,dual_band
Cisco,Modem,MB8600,02:00:00:00:01:C5,SN-MODEM-00453,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:01:C6,SN-ACCESSPOINT-00454,dual_band
MikroTik,Router,hEX-S,02:00:00:00:01:C7,SN-ROUTER-00455,single_band
Netgear,Switch,GS308,02:00:00:00:01:C8,SN-SWITCH-00456,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:01:C9,SN-ONU-00457,single_band
Huawei,ONT,HG8245H,02:00:00:00:01:CA,SN-ONT-00458,dual_band
ZTE,ONU,F601,02:00:00:00:01:CB,SN-ONU-00459,single_band
TP-Link,Router,Archer C6,02:00:00:00:01:CC,SN-ROUTER-00460,dual_band
Cisco,Modem,MB8600,02:00:00:00:01:CD,SN-MODEM-00461,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:01:CE,SN-ACCESSPOINT-00462,dual_band
MikroTik,Router,hEX-S,02:00:00:00:01:CF,SN-ROUTER-00463,single_band
Netgear,Switch,GS308,02:00:00:00:01:D0,SN-SWITCH-00464,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:01:D1,SN-ONU-00465,single_band
Huawei,ONT,HG8245H,02:00:00:00:01:D2,SN-ONT-00466,dual_band
ZTE,ONU,F601,02:00:00:00:01:D3,SN-ONU-00467,single_band
TP-Link,Router,Archer C6,02:00:00:00:01:D4,SN-ROUTER-00468,dual_band
Cisco,Modem,MB8600,02:00:00:00:01:D5,SN-MODEM-00469,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:01:D6,SN-ACCESSPOINT-00470,dual_band
MikroTik,Router,hEX-S,02:00:00:00:01:D7,SN-ROUTER-00471,single_band
Netgear,Switch,GS308,02:00:00:00:01:D8,SN-SWITCH-00472,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:01:D9,SN-ONU-00473,single_band
Huawei,ONT,HG8245H,02:00:00:00:01:DA,SN-ONT-00474,dual_band
ZTE,ONU,F601,02:00:00:00:01:DB,SN-ONU-00475,single_band
TP-Link,Router,Archer C6,02:00:00:00:01:DC,SN-ROUTER-00476,dual_band
Cisco,Modem,MB8600,02:00:00:00:01:DD,SN-MODEM-00477,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:01:DE,SN-ACCESSPOINT-00478,dual_band
MikroTik,Router,hEX-S,02:00:00:00:01:DF,SN-ROUTER-00479,single_band
Netgear,Switch,GS308,02:00:00:00:01:E0,SN-SWITCH-00480,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:01:E1,SN-ONU-00481,single_band
Huawei,ONT,HG8245H,02:00:00:00:01:E2,SN-ONT-00482,dual_band
ZTE,ONU,F601,02:00:00:00:01:E3,SN-ONU-00483,single_band
TP-Link,Router,Archer C6,02:00:00:00:01:E4,SN-ROUTER-00484,dual_band
Cisco,Modem,MB8600,02:00:00:00:01:E5,SN-MODEM-00485,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:01:E6,SN-ACCESSPOINT-00486,dual_band
MikroTik,Router,hEX-S,02:00:00:00:01:E7,SN-ROUTER-00487,single_band
Netgear,Switch,GS308,02:00:00:00:01:E8,SN-SWITCH-00488,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:01:E9,SN-ONU-00489,single_band
Huawei,ONT,HG8245H,02:00:00:00:01:EA,SN-ONT-00490,dual_band
ZTE,ONU,F601,02:00:00:00:01:EB,SN-ONU-00491,single_band
TP-Link,Router,Archer C6,02:00:00:00:01:EC,SN-ROUTER-00492,dual_band
Cisco,Modem,MB8600,02:00:00:00:01:ED,SN-MODEM-00493,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:01:EE,SN-ACCESSPOINT-00494,dual_band
MikroTik,Router,hEX-S,02:00:00:00:01:EF,SN-ROUTER-00495,single_band
Netgear,Switch,GS308,02:00:00:00:01:F0,SN-SWITCH-00496,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:01:F1,SN-ONU-00497,single_band
Huawei,ONT,HG8245H,02:00:00:00:01:F2,SN-ONT-00498,dual_band
ZTE,ONU,F601,02:00:00:00:01:F3,SN-ONU-00499,single_band
TP-Link,Router,Archer C6,02:00:00:00:01:F4,SN-ROUTER-00500,dual_band
Cisco,Modem,MB8600,02:00:00:00:01:F5,SN-MODEM-00501,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:01:F6,SN-ACCESSPOINT-00502,dual_band
MikroTik,Router,hEX-S,02:00:00:00:01:F7,SN-ROUTER-00503,single_band
Netgear,Switch,GS308,02:00:00:00:01:F8,SN-SWITCH-00504,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:01:F9,SN-ONU-00505,single_band
Huawei,ONT,HG8245H,02:00:00:00:01:FA,SN-ONT-00506,dual_band
ZTE,ONU,F601,02:00:00:00:01:FB,SN-ONU-00507,single_band
TP-Link,Router,Archer C6,02:00:00:00:01:FC,SN-ROUTER-00508,dual_band
Cisco,Modem,MB8600,02:00:00:00:01:FD,SN-MODEM-00509,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:01:FE,SN-ACCESSPOINT-00510,dual_band
MikroTik,Router,hEX-S,02:00:00:00:01:FF,SN-ROUTER-00511,single_band
Netgear,Switch,GS308,02:00:00:00:02:00,SN-SWITCH-00512,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:02:01,SN-ONU-00513,single_band
Huawei,ONT,HG8245H,02:00:00:00:02:02,SN-ONT-00514,dual_band
ZTE,ONU,F601,02:00:00:00:02:03,SN-ONU-00515,single_band
TP-Link,Router,Archer C6,02:00:00:00:02:04,SN-ROUTER-00516,dual_band
Cisco,Modem,MB8600,02:00:00:00:02:05,SN-MODEM-00517,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:02:06,SN-ACCESSPOINT-00518,dual_band
MikroTik,Router,hEX-S,02:00:00:00:02:07,SN-ROUTER-00519,single_band
Netgear,Switch,GS308,02:00:00:00:02:08,SN-SWITCH-00520,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:02:09,SN-ONU-00521,single_band
Huawei,ONT,HG8245H,02:00:00:00:02:0A,SN-ONT-00522,dual_band
ZTE,ONU,F601,02:00:00:00:02:0B,SN-ONU-00523,single_band
TP-Link,Router,Archer C6,02:00:00:00:02:0C,SN-ROUTER-00524,dual_band
Cisco,Modem,MB8600,02:00:00:00:02:0D,SN-MODEM-00525,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:02:0E,SN-ACCESSPOINT-00526,dual_band
MikroTik,Router,hEX-S,02:00:00:00:02:0F,SN-ROUTER-00527,single_band
Netgear,Switch,GS308,02:00:00:00:02:10,SN-SWITCH-00528,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:02:11,SN-ONU-00529,single_band
Huawei,ONT,HG8245H,02:00:00:00:02:12,SN-ONT-00530,dual_band
ZTE,ONU,F601,02:00:00:00:02:13,SN-ONU-00531,single_band
TP-Link,Router,Archer C6,02:00:00:00:02:14,SN-ROUTER-00532,dual_band
Cisco,Modem,MB8600,02:00:00:00:02:15,SN-MODEM-00533,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:02:16,SN-ACCESSPOINT-00534,dual_band
MikroTik,Router,hEX-S,02:00:00:00:02:17,SN-ROUTER-00535,single_band
Netgear,Switch,GS308,02:00:00:00:02:18,SN-SWITCH-00536,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:02:19,SN-ONU-00537,single_band
Huawei,ONT,HG8245H,02:00:00:00:02:1A,SN-ONT-00538,dual_band
ZTE,ONU,F601,02:00:00:00:02:1B,SN-ONU-00539,single_band
TP-Link,Router,Archer C6,02:00:00:00:02:1C,SN-ROUTER-00540,dual_band
Cisco,Modem,MB8600,02:00:00:00:02:1D,SN-MODEM-00541,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:02:1E,SN-ACCESSPOINT-00542,dual_band
MikroTik,Router,hEX-S,02:00:00:00:02:1F,SN-ROUTER-00543,single_band
Netgear,Switch,GS308,02:00:00:00:02:20,SN-SWITCH-00544,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:02:21,SN-ONU-00545,single_band
Huawei,ONT,HG8245H,02:00:00:00:02:22,SN-ONT-00546,dual_band
ZTE,ONU,F601,02:00:00:00:02:23,SN-ONU-00547,single_band
TP-Link,Router,Archer C6,02:00:00:00:02:24,SN-ROUTER-00548,dual_band
Cisco,Modem,MB8600,02:00:00:00:02:25,SN-MODEM-00549,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:02:26,SN-ACCESSPOINT-00550,dual_band
MikroTik,Router,hEX-S,02:00:00:00:02:27,SN-ROUTER-00551,single_band
Netgear,Switch,GS308,02:00:00:00:02:28,SN-SWITCH-00552,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:02:29,SN-ONU-00553,single_band
Huawei,ONT,HG8245H,02:00:00:00:02:2A,SN-ONT-00554,dual_band
ZTE,ONU,F601,02:00:00:00:02:2B,SN-ONU-00555,single_band
TP-Link,Router,Archer C6,02:00:00:00:02:2C,SN-ROUTER-00556,dual_band
Cisco,Modem,MB8600,02:00:00:00:02:2D,SN-MODEM-00557,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:02:2E,SN-ACCESSPOINT-00558,dual_band
MikroTik,Router,hEX-S,02:00:00:00:02:2F,SN-ROUTER-00559,single_band
Netgear,Switch,GS308,02:00:00:00:02:30,SN-SWITCH-00560,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:02:31,SN-ONU-00561,single_band
Huawei,ONT,HG8245H,02:00:00:00:02:32,SN-ONT-00562,dual_band
ZTE,ONU,F601,02:00:00:00:02:33,SN-ONU-00563,single_band
TP-Link,Router,Archer C6,02:00:00:00:02:34,SN-ROUTER-00564,dual_band
Cisco,Modem,MB8600,02:00:00:00:02:35,SN-MODEM-00565,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:02:36,SN-ACCESSPOINT-00566,dual_band
MikroTik,Router,hEX-S,02:00:00:00:02:37,SN-ROUTER-00567,single_band
Netgear,Switch,GS308,02:00:00:00:02:38,SN-SWITCH-00568,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:02:39,SN-ONU-00569,single_band
Huawei,ONT,HG8245H,02:00:00:00:02:3A,SN-ONT-00570,dual_band
ZTE,ONU,F601,02:00:00:00:02:3B,SN-ONU-00571,single_band
TP-Link,Router,Archer C6,02:00:00:00:02:3C,SN-ROUTER-00572,dual_band
Cisco,Modem,MB8600,02:00:00:00:02:3D,SN-MODEM-00573,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:02:3E,SN-ACCESSPOINT-00574,dual_band
MikroTik,Router,hEX-S,02:00:00:00:02:3F,SN-ROUTER-00575,single_band
Netgear,Switch,GS308,02:00:00:00:02:40,SN-SWITCH-00576,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:02:41,SN-ONU-00577,single_band
Huawei,ONT,HG8245H,02:00:00:00:02:42,SN-ONT-00578,dual_band
ZTE,ONU,F601,02:00:00:00:02:43,SN-ONU-00579,single_band
TP-Link,Router,Archer C6,02:00:00:00:02:44,SN-ROUTER-00580,dual_band
Cisco,Modem,MB8600,02:00:00:00:02:45,SN-MODEM-00581,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:02:46,SN-ACCESSPOINT-00582,dual_band
MikroTik,Router,hEX-S,02:00:00:00:02:47,SN-ROUTER-00583,single_band
Netgear,Switch,GS308,02:00:00:00:02:48,SN-SWITCH-00584,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:02:49,SN-ONU-00585,single_band
Huawei,ONT,HG8245H,02:00:00:00:02:4A,SN-ONT-00586,dual_band
ZTE,ONU,F601,02:00:00:00:02:4B,SN-ONU-00587,single_band
TP-Link,Router,Archer C6,02:00:00:00:02:4C,SN-ROUTER-00588,dual_band
Cisco,Modem,MB8600,02:00:00:00:02:4D,SN-MODEM-00589,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:02:4E,SN-ACCESSPOINT-00590,dual_band
MikroTik,Router,hEX-S,02:00:00:00:02:4F,SN-ROUTER-00591,single_band
Netgear,Switch,GS308,02:00:00:00:02:50,SN-SWITCH-00592,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:02:51,SN-ONU-00593,single_band
Huawei,ONT,HG8245H,02:00:00:00:02:52,SN-ONT-00594,dual_band
ZTE,ONU,F601,02:00:00:00:02:53,SN-ONU-00595,single_band
TP-Link,Router,Archer C6,02:00:00:00:02:54,SN-ROUTER-00596,dual_band
Cisco,Modem,MB8600,02:00:00:00:02:55,SN-MODEM-00597,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:02:56,SN-ACCESSPOINT-00598,dual_band
MikroTik,Router,hEX-S,02:00:00:00:02:57,SN-ROUTER-00599,single_band
Netgear,Switch,GS308,02:00:00:00:02:58,SN-SWITCH-00600,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:02:59,SN-ONU-00601,single_band
Huawei,ONT,HG8245H,02:00:00:00:02:5A,SN-ONT-00602,dual_band
ZTE,ONU,F601,02:00:00:00:02:5B,SN-ONU-00603,single_band
TP-Link,Router,Archer C6,02:00:00:00:02:5C,SN-ROUTER-00604,dual_band
Cisco,Modem,MB8600,02:00:00:00:02:5D,SN-MODEM-00605,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:02:5E,SN-ACCESSPOINT-00606,dual_band
MikroTik,Router,hEX-S,02:00:00:00:02:5F,SN-ROUTER-00607,single_band
Netgear,Switch,GS308,02:00:00:00:02:60,SN-SWITCH-00608,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:02:61,SN-ONU-00609,single_band
Huawei,ONT,HG8245H,02:00:00:00:02:62,SN-ONT-00610,dual_band
ZTE,ONU,F601,02:00:00:00:02:63,SN-ONU-00611,single_band
TP-Link,Router,Archer C6,02:00:00:00:02:64,SN-ROUTER-00612,dual_band
Cisco,Modem,MB8600,02:00:00:00:02:65,SN-MODEM-00613,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:02:66,SN-ACCESSPOINT-00614,dual_band
MikroTik,Router,hEX-S,02:00:00:00:02:67,SN-ROUTER-00615,single_band
Netgear,Switch,GS308,02:00:00:00:02:68,SN-SWITCH-00616,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:02:69,SN-ONU-00617,single_band
Huawei,ONT,HG8245H,02:00:00:00:02:6A,SN-ONT-00618,dual_band
ZTE,ONU,F601,02:00:00:00:02:6B,SN-ONU-00619,single_band
TP-Link,Router,Archer C6,02:00:00:00:02:6C,SN-ROUTER-00620,dual_band
Cisco,Modem,MB8600,02:00:00:00:02:6D,SN-MODEM-00621,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:02:6E,SN-ACCESSPOINT-00622,dual_band
MikroTik,Router,hEX-S,02:00:00:00:02:6F,SN-ROUTER-00623,single_band
Netgear,Switch,GS308,02:00:00:00:02:70,SN-SWITCH-00624,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:02:71,SN-ONU-00625,single_band
Huawei,ONT,HG8245H,02:00:00:00:02:72,SN-ONT-00626,dual_band
ZTE,ONU,F601,02:00:00:00:02:73,SN-ONU-00627,single_band
TP-Link,Router,Archer C6,02:00:00:00:02:74,SN-ROUTER-00628,dual_band
Cisco,Modem,MB8600,02:00:00:00:02:75,SN-MODEM-00629,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:02:76,SN-ACCESSPOINT-00630,dual_band
MikroTik,Router,hEX-S,02:00:00:00:02:77,SN-ROUTER-00631,single_band
Netgear,Switch,GS308,02:00:00:00:02:78,SN-SWITCH-00632,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:02:79,SN-ONU-00633,single_band
Huawei,ONT,HG8245H,02:00:00:00:02:7A,SN-ONT-00634,dual_band
ZTE,ONU,F601,02:00:00:00:02:7B,SN-ONU-00635,single_band
TP-Link,Router,Archer C6,02:00:00:00:02:7C,SN-ROUTER-00636,dual_band
Cisco,Modem,MB8600,02:00:00:00:02:7D,SN-MODEM-00637,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:02:7E,SN-ACCESSPOINT-00638,dual_band
MikroTik,Router,hEX-S,02:00:00:00:02:7F,SN-ROUTER-00639,single_band
Netgear,Switch,GS308,02:00:00:00:02:80,SN-SWITCH-00640,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:02:81,SN-ONU-00641,single_band
Huawei,ONT,HG8245H,02:00:00:00:02:82,SN-ONT-00642,dual_band
